timestamp,date,symbol,window,n_items,sentiment_mean,sentiment_min,negative_share,top_topics,sources
2021-01-07T15:45:00-05:00,2021-01-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-08T15:45:00-05:00,2021-01-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-11T15:45:00-05:00,2021-01-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-12T15:45:00-05:00,2021-01-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-13T15:45:00-05:00,2021-01-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-14T15:45:00-05:00,2021-01-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-15T15:45:00-05:00,2021-01-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-18T15:45:00-05:00,2021-01-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-19T15:45:00-05:00,2021-01-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-20T15:45:00-05:00,2021-01-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-21T15:45:00-05:00,2021-01-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-22T15:45:00-05:00,2021-01-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-25T15:45:00-05:00,2021-01-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-26T15:45:00-05:00,2021-01-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-27T15:45:00-05:00,2021-01-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-28T15:45:00-05:00,2021-01-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-01-29T15:45:00-05:00,2021-01-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-01T15:45:00-05:00,2021-02-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-02T15:45:00-05:00,2021-02-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-03T15:45:00-05:00,2021-02-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-04T15:45:00-05:00,2021-02-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-05T15:45:00-05:00,2021-02-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-08T15:45:00-05:00,2021-02-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-09T15:45:00-05:00,2021-02-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-10T15:45:00-05:00,2021-02-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-11T15:45:00-05:00,2021-02-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-12T15:45:00-05:00,2021-02-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-15T15:45:00-05:00,2021-02-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-16T15:45:00-05:00,2021-02-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-17T15:45:00-05:00,2021-02-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-18T15:45:00-05:00,2021-02-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-19T15:45:00-05:00,2021-02-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-22T15:45:00-05:00,2021-02-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-23T15:45:00-05:00,2021-02-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-24T15:45:00-05:00,2021-02-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-02-25T15:45:00-05:00,2021-02-25,AAPL,24h,1,0.0,0.0,0.0,"[""litigation""]","[""sec_edgar""]"
2021-02-26T15:45:00-05:00,2021-02-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-01T15:45:00-05:00,2021-03-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-02T15:45:00-05:00,2021-03-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-03T15:45:00-05:00,2021-03-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-04T15:45:00-05:00,2021-03-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-05T15:45:00-05:00,2021-03-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-08T15:45:00-05:00,2021-03-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-09T15:45:00-05:00,2021-03-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-10T15:45:00-05:00,2021-03-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-11T15:45:00-05:00,2021-03-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-12T15:45:00-05:00,2021-03-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-15T15:45:00-04:00,2021-03-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-16T15:45:00-04:00,2021-03-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-17T15:45:00-04:00,2021-03-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-18T15:45:00-04:00,2021-03-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-19T15:45:00-04:00,2021-03-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-22T15:45:00-04:00,2021-03-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-23T15:45:00-04:00,2021-03-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-24T15:45:00-04:00,2021-03-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-25T15:45:00-04:00,2021-03-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-26T15:45:00-04:00,2021-03-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-29T15:45:00-04:00,2021-03-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-30T15:45:00-04:00,2021-03-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-03-31T15:45:00-04:00,2021-03-31,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-01T15:45:00-04:00,2021-04-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-02T15:45:00-04:00,2021-04-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-05T15:45:00-04:00,2021-04-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-06T15:45:00-04:00,2021-04-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-07T15:45:00-04:00,2021-04-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-08T15:45:00-04:00,2021-04-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-09T15:45:00-04:00,2021-04-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-12T15:45:00-04:00,2021-04-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-13T15:45:00-04:00,2021-04-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-14T15:45:00-04:00,2021-04-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-15T15:45:00-04:00,2021-04-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-16T15:45:00-04:00,2021-04-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-19T15:45:00-04:00,2021-04-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-20T15:45:00-04:00,2021-04-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-21T15:45:00-04:00,2021-04-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-22T15:45:00-04:00,2021-04-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-23T15:45:00-04:00,2021-04-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-26T15:45:00-04:00,2021-04-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-27T15:45:00-04:00,2021-04-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-28T15:45:00-04:00,2021-04-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-29T15:45:00-04:00,2021-04-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-04-30T15:45:00-04:00,2021-04-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-03T15:45:00-04:00,2021-05-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-04T15:45:00-04:00,2021-05-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-05T15:45:00-04:00,2021-05-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-06T15:45:00-04:00,2021-05-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-07T15:45:00-04:00,2021-05-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-10T15:45:00-04:00,2021-05-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-11T15:45:00-04:00,2021-05-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-12T15:45:00-04:00,2021-05-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-13T15:45:00-04:00,2021-05-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-14T15:45:00-04:00,2021-05-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-17T15:45:00-04:00,2021-05-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-18T15:45:00-04:00,2021-05-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-19T15:45:00-04:00,2021-05-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-20T15:45:00-04:00,2021-05-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-21T15:45:00-04:00,2021-05-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-24T15:45:00-04:00,2021-05-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-25T15:45:00-04:00,2021-05-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-26T15:45:00-04:00,2021-05-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-27T15:45:00-04:00,2021-05-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-28T15:45:00-04:00,2021-05-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-05-31T15:45:00-04:00,2021-05-31,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-01T15:45:00-04:00,2021-06-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-02T15:45:00-04:00,2021-06-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-03T15:45:00-04:00,2021-06-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-04T15:45:00-04:00,2021-06-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-07T15:45:00-04:00,2021-06-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-08T15:45:00-04:00,2021-06-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-09T15:45:00-04:00,2021-06-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-10T15:45:00-04:00,2021-06-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-11T15:45:00-04:00,2021-06-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-14T15:45:00-04:00,2021-06-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-15T15:45:00-04:00,2021-06-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-16T15:45:00-04:00,2021-06-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-17T15:45:00-04:00,2021-06-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-18T15:45:00-04:00,2021-06-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-21T15:45:00-04:00,2021-06-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-22T15:45:00-04:00,2021-06-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-23T15:45:00-04:00,2021-06-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-24T15:45:00-04:00,2021-06-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-25T15:45:00-04:00,2021-06-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-28T15:45:00-04:00,2021-06-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-29T15:45:00-04:00,2021-06-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-06-30T15:45:00-04:00,2021-06-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-01T15:45:00-04:00,2021-07-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-02T15:45:00-04:00,2021-07-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-05T15:45:00-04:00,2021-07-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-06T15:45:00-04:00,2021-07-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-07T15:45:00-04:00,2021-07-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-08T15:45:00-04:00,2021-07-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-09T15:45:00-04:00,2021-07-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-12T15:45:00-04:00,2021-07-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-13T15:45:00-04:00,2021-07-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-14T15:45:00-04:00,2021-07-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-15T15:45:00-04:00,2021-07-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-16T15:45:00-04:00,2021-07-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-19T15:45:00-04:00,2021-07-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-20T15:45:00-04:00,2021-07-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-21T15:45:00-04:00,2021-07-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-22T15:45:00-04:00,2021-07-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-23T15:45:00-04:00,2021-07-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-26T15:45:00-04:00,2021-07-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-27T15:45:00-04:00,2021-07-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-28T15:45:00-04:00,2021-07-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-29T15:45:00-04:00,2021-07-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-07-30T15:45:00-04:00,2021-07-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-02T15:45:00-04:00,2021-08-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-03T15:45:00-04:00,2021-08-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-04T15:45:00-04:00,2021-08-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-05T15:45:00-04:00,2021-08-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-06T15:45:00-04:00,2021-08-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-09T15:45:00-04:00,2021-08-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-10T15:45:00-04:00,2021-08-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-11T15:45:00-04:00,2021-08-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-12T15:45:00-04:00,2021-08-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-13T15:45:00-04:00,2021-08-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-16T15:45:00-04:00,2021-08-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-17T15:45:00-04:00,2021-08-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-18T15:45:00-04:00,2021-08-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-19T15:45:00-04:00,2021-08-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-20T15:45:00-04:00,2021-08-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-23T15:45:00-04:00,2021-08-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-24T15:45:00-04:00,2021-08-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-25T15:45:00-04:00,2021-08-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-26T15:45:00-04:00,2021-08-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-27T15:45:00-04:00,2021-08-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-30T15:45:00-04:00,2021-08-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-08-31T15:45:00-04:00,2021-08-31,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-01T15:45:00-04:00,2021-09-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-02T15:45:00-04:00,2021-09-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-03T15:45:00-04:00,2021-09-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-06T15:45:00-04:00,2021-09-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-07T15:45:00-04:00,2021-09-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-08T15:45:00-04:00,2021-09-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-09T15:45:00-04:00,2021-09-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-10T15:45:00-04:00,2021-09-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-13T15:45:00-04:00,2021-09-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-14T15:45:00-04:00,2021-09-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-15T15:45:00-04:00,2021-09-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-16T15:45:00-04:00,2021-09-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-17T15:45:00-04:00,2021-09-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-20T15:45:00-04:00,2021-09-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-21T15:45:00-04:00,2021-09-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-22T15:45:00-04:00,2021-09-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-23T15:45:00-04:00,2021-09-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-24T15:45:00-04:00,2021-09-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-27T15:45:00-04:00,2021-09-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-28T15:45:00-04:00,2021-09-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-29T15:45:00-04:00,2021-09-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-09-30T15:45:00-04:00,2021-09-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-01T15:45:00-04:00,2021-10-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-04T15:45:00-04:00,2021-10-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-05T15:45:00-04:00,2021-10-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-06T15:45:00-04:00,2021-10-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-07T15:45:00-04:00,2021-10-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-08T15:45:00-04:00,2021-10-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-11T15:45:00-04:00,2021-10-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-12T15:45:00-04:00,2021-10-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-13T15:45:00-04:00,2021-10-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-14T15:45:00-04:00,2021-10-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-15T15:45:00-04:00,2021-10-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-18T15:45:00-04:00,2021-10-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-19T15:45:00-04:00,2021-10-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-20T15:45:00-04:00,2021-10-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-21T15:45:00-04:00,2021-10-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-22T15:45:00-04:00,2021-10-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-25T15:45:00-04:00,2021-10-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-26T15:45:00-04:00,2021-10-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-27T15:45:00-04:00,2021-10-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-28T15:45:00-04:00,2021-10-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-10-29T15:45:00-04:00,2021-10-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-01T15:45:00-04:00,2021-11-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-02T15:45:00-04:00,2021-11-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-03T15:45:00-04:00,2021-11-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-04T15:45:00-04:00,2021-11-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-05T15:45:00-04:00,2021-11-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-08T15:45:00-05:00,2021-11-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-09T15:45:00-05:00,2021-11-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-10T15:45:00-05:00,2021-11-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-11T15:45:00-05:00,2021-11-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-12T15:45:00-05:00,2021-11-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-15T15:45:00-05:00,2021-11-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-16T15:45:00-05:00,2021-11-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-17T15:45:00-05:00,2021-11-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-18T15:45:00-05:00,2021-11-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-19T15:45:00-05:00,2021-11-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-22T15:45:00-05:00,2021-11-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-23T15:45:00-05:00,2021-11-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-24T15:45:00-05:00,2021-11-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-25T15:45:00-05:00,2021-11-25,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-26T15:45:00-05:00,2021-11-26,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-29T15:45:00-05:00,2021-11-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-11-30T15:45:00-05:00,2021-11-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-01T15:45:00-05:00,2021-12-01,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-02T15:45:00-05:00,2021-12-02,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-03T15:45:00-05:00,2021-12-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-06T15:45:00-05:00,2021-12-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-07T15:45:00-05:00,2021-12-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-08T15:45:00-05:00,2021-12-08,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-09T15:45:00-05:00,2021-12-09,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-10T15:45:00-05:00,2021-12-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-13T15:45:00-05:00,2021-12-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-14T15:45:00-05:00,2021-12-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-15T15:45:00-05:00,2021-12-15,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-16T15:45:00-05:00,2021-12-16,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-17T15:45:00-05:00,2021-12-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-20T15:45:00-05:00,2021-12-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-21T15:45:00-05:00,2021-12-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-22T15:45:00-05:00,2021-12-22,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-23T15:45:00-05:00,2021-12-23,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-24T15:45:00-05:00,2021-12-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-27T15:45:00-05:00,2021-12-27,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-28T15:45:00-05:00,2021-12-28,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-29T15:45:00-05:00,2021-12-29,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-30T15:45:00-05:00,2021-12-30,AAPL,24h,0,0.0,0.0,0.0,[],[]
2021-12-31T15:45:00-05:00,2021-12-31,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-03T15:45:00-05:00,2022-01-03,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-04T15:45:00-05:00,2022-01-04,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-05T15:45:00-05:00,2022-01-05,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-06T15:45:00-05:00,2022-01-06,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-07T15:45:00-05:00,2022-01-07,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-10T15:45:00-05:00,2022-01-10,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-11T15:45:00-05:00,2022-01-11,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-12T15:45:00-05:00,2022-01-12,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-13T15:45:00-05:00,2022-01-13,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-14T15:45:00-05:00,2022-01-14,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-17T15:45:00-05:00,2022-01-17,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-18T15:45:00-05:00,2022-01-18,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-19T15:45:00-05:00,2022-01-19,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-20T15:45:00-05:00,2022-01-20,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-21T15:45:00-05:00,2022-01-21,AAPL,24h,0,0.0,0.0,0.0,[],[]
2022-01-24T15:45:00-05:00,2022-01-24,AAPL,24h,0,0.0,0.0,0.0,[],[]
