date,open,high,low,close,volume,symbol
2025-09-26,510.06,513.94,506.62,511.46,16213100,MSFT
2025-09-29,511.5,516.85,508.88,514.6,17617800,MSFT
2025-09-30,513.24,518.16,509.66,517.95,19728200,MSFT
2025-10-01,514.8,520.51,511.69,519.71,22632300,MSFT
2025-10-02,517.64,521.6,510.68,515.74,21222900,MSFT
2025-10-03,517.1,520.49,515.0,517.35,15112300,MSFT
2025-10-06,518.61,531.03,518.2,528.57,21388600,MSFT
2025-10-07,528.29,529.8,521.44,523.98,14615200,MSFT
2025-10-08,523.28,526.95,523.09,524.85,13363400,MSFT
2025-10-09,522.34,524.33,517.4,522.4,18343600,MSFT
2025-10-10,519.64,523.58,509.63,510.96,24133800,MSFT
2025-10-13,516.41,516.41,511.68,514.05,14284200,MSFT
2025-10-14,510.23,515.28,506.0,513.57,14684300,MSFT
2025-10-15,514.96,517.19,510.0,513.43,14694700,MSFT
2025-10-16,512.58,516.85,508.13,511.61,15559600,MSFT
2025-10-17,509.04,515.48,507.31,513.58,19867800,MSFT
2025-10-20,514.61,518.7,513.43,516.79,14665600,MSFT
2025-10-21,517.5,518.69,513.04,517.66,15586200,MSFT
2025-10-22,521.15,525.23,517.71,520.54,18962700,MSFT
2025-10-23,522.46,523.95,518.61,520.56,14023500,MSFT
2025-10-24,522.79,525.35,520.71,523.61,15532400,MSFT
2025-10-27,531.78,534.58,529.01,531.52,18734700,MSFT
2025-10-28,550.0,553.72,540.77,542.07,29986700,MSFT
2025-10-29,544.94,546.27,536.73,541.55,36023000,MSFT
2025-10-30,530.48,534.97,522.12,525.76,41023100,MSFT
2025-10-31,528.88,529.32,515.1,517.81,34006400,MSFT
2025-11-03,519.81,524.96,514.59,517.03,22374700,MSFT
2025-11-04,511.76,515.55,507.84,514.33,20958700,MSFT
2025-11-05,513.3,514.83,506.58,507.16,23024300,MSFT
2025-11-06,505.66,505.7,495.81,497.1,27406500,MSFT
2025-11-07,496.95,499.38,493.25,496.82,24019800,MSFT
2025-11-10,500.04,506.85,498.8,506.0,26101500,MSFT
2025-11-11,504.8,509.6,502.35,508.68,17980000,MSFT
2025-11-12,509.36,511.67,499.12,511.14,26574900,MSFT
2025-11-13,510.31,513.5,501.29,503.29,25273100,MSFT
2025-11-14,498.23,511.6,497.44,510.18,28505700,MSFT
2025-11-17,508.45,512.12,504.91,507.49,19092800,MSFT
2025-11-18,495.37,502.98,486.78,493.79,33815100,MSFT
2025-11-19,490.1,495.19,482.83,487.12,23245300,MSFT
2025-11-20,492.71,493.57,475.5,478.43,26802500,MSFT
2025-11-21,478.5,478.92,468.27,472.12,31769200,MSFT
2025-11-24,475.0,476.9,468.02,474.0,34421000,MSFT
2025-11-25,474.07,479.15,464.89,476.99,28019800,MSFT
2025-11-26,486.31,488.31,481.2,485.5,25709100,MSFT
2025-11-28,487.6,492.63,486.65,492.01,14386700,MSFT
2025-12-01,488.44,489.86,484.65,486.74,23964000,MSFT
2025-12-02,486.72,493.5,486.32,490.0,19562700,MSFT
2025-12-03,476.32,484.24,475.2,477.73,34615100,MSFT
2025-12-04,479.76,481.32,476.49,480.84,22318200,MSFT
2025-12-05,482.52,483.4,478.88,483.16,22608700,MSFT
2025-12-08,484.89,492.3,484.38,491.02,21965900,MSFT
2025-12-09,489.1,492.12,488.5,492.02,14696100,MSFT
2025-12-10,484.03,484.25,475.08,478.56,35756200,MSFT
2025-12-11,476.63,486.03,475.86,483.47,24669200,MSFT
2025-12-12,479.82,482.45,476.34,478.53,21248100,MSFT
2025-12-15,480.1,480.72,472.52,474.82,23727700,MSFT
2025-12-16,471.91,477.89,470.88,476.39,20705600,MSFT
2025-12-17,476.91,480.0,475.0,476.12,24527200,MSFT
2025-12-18,478.19,489.6,477.89,483.98,28573500,MSFT
2025-12-19,487.36,487.85,482.49,485.92,70836100,MSFT
2025-12-22,486.12,488.73,482.69,484.92,16963000,MSFT
2025-12-23,484.98,487.83,484.74,486.85,14683600,MSFT
2025-12-24,485.68,489.16,484.83,488.02,5855900,MSFT
2025-12-26,486.71,488.12,485.96,487.71,8842200,MSFT
2025-12-29,484.86,488.35,484.18,487.1,10893400,MSFT
2025-12-30,485.93,489.68,485.5,487.48,13944500,MSFT
2025-12-31,487.84,488.14,483.3,483.62,15601600,MSFT
2026-01-02,484.39,484.66,470.16,472.94,25571600,MSFT
2026-01-05,474.06,476.07,469.5,472.85,25250300,MSFT
2026-01-06,473.8,478.74,469.75,478.51,23037700,MSFT
2026-01-07,479.76,489.7,477.95,483.47,25564200,MSFT
2026-01-08,481.24,482.66,475.86,478.11,18162600,MSFT
2026-01-09,474.06,479.82,472.2,479.28,18491000,MSFT
2026-01-12,476.67,480.99,475.68,477.18,23519900,MSFT
2026-01-13,474.68,475.78,465.95,470.67,28545800,MSFT
2026-01-14,466.46,468.2,457.17,459.38,28184300,MSFT
2026-01-15,464.12,464.25,455.9,456.66,23225800,MSFT
2026-01-16,457.83,463.19,456.48,459.86,34246700,MSFT
2026-01-20,451.22,456.8,449.28,454.52,26130000,MSFT
2026-01-21,452.6,452.69,438.68,444.11,37980500,MSFT
2026-01-22,447.62,452.84,444.7,451.14,25349400,MSFT
2026-01-23,451.87,471.1,450.53,465.95,38000200,MSFT
2026-01-26,465.31,474.25,462.0,470.28,29291200,MSFT
2026-01-27,473.7,482.87,473.16,480.58,29213900,MSFT
2026-01-28,483.21,483.74,478.0,481.63,36875400,MSFT
2026-01-29,439.99,442.5,421.02,433.5,128855300,MSFT
2026-01-30,439.17,439.6,426.45,430.29,58566800,MSFT
2026-02-02,430.24,430.74,422.25,423.37,42219900,MSFT
2026-02-03,422.01,422.05,408.56,411.21,61424100,MSFT
2026-02-04,411.0,419.8,409.24,414.19,45012400,MSFT
2026-02-05,407.44,408.3,392.32,393.67,66289200,MSFT
2026-02-06,399.17,401.79,392.92,401.14,53515300,MSFT
2026-02-09,404.85,414.89,400.87,413.6,45480500,MSFT
2026-02-10,419.62,423.68,412.7,413.27,44857900,MSFT
2026-02-11,416.18,416.46,401.01,404.37,42491000,MSFT
2026-02-12,405.0,406.2,398.01,401.84,40802400,MSFT
2026-02-13,404.45,405.54,398.05,401.32,34091600,MSFT
2026-02-17,399.22,400.52,394.53,396.86,32078800,MSFT
2026-02-18,398.13,402.56,396.32,399.6,23223400,MSFT
2026-02-19,400.69,404.43,396.67,398.46,28234000,MSFT
2026-02-20,396.11,400.12,395.16,397.23,34015200,MSFT
2026-02-23,395.0,395.36,383.1,384.47,43238300,MSFT
2026-02-24,384.14,389.36,381.71,389.0,33884700,MSFT
2026-02-25,390.53,401.47,390.16,400.6,43625500,MSFT
2026-02-26,404.71,407.49,398.74,401.72,34405900,MSFT
2026-02-27,390.88,396.82,389.88,392.74,51367200,MSFT
2026-03-02,392.86,401.19,390.63,398.55,35474900,MSFT
2026-03-03,393.14,406.7,392.67,403.93,38199200,MSFT
2026-03-04,401.27,411.03,400.31,405.2,35808000,MSFT
2026-03-05,404.42,411.61,404.4,410.68,39001300,MSFT
2026-03-06,409.2,413.05,408.51,408.96,31123900,MSFT
2026-03-09,404.92,410.21,403.5,409.41,30131900,MSFT
2026-03-10,410.03,410.2,402.93,405.76,31706400,MSFT
2026-03-11,405.57,409.01,401.59,404.88,25512100,MSFT
2026-03-12,404.63,406.12,401.71,401.86,27263900,MSFT
2026-03-13,401.0,404.8,394.25,395.55,26848000,MSFT
2026-03-16,398.07,400.63,394.79,399.95,27733700,MSFT
2026-03-17,400.27,404.4,397.75,399.41,26228300,MSFT
2026-03-18,397.13,398.0,391.0,391.79,25908500,MSFT
2026-03-19,390.1,392.49,387.06,389.02,25138800,MSFT
2026-03-20,386.79,387.0,380.12,381.87,50853200,MSFT
2026-03-23,383.9,387.21,381.68,383.0,29680100,MSFT
2026-03-24,382.36,382.47,371.85,372.74,42733600,MSFT
2026-03-25,376.92,377.06,369.63,371.04,31181200,MSFT
2026-03-26,370.82,374.72,365.19,365.97,36836600,MSFT
2026-03-27,361.9,362.45,356.51,356.77,37883400,MSFT
2026-03-30,361.9,365.36,356.28,358.96,44797000,MSFT
2026-03-31,364.55,372.9,363.07,370.17,45244400,MSFT
2026-04-01,373.49,373.99,368.2,369.37,29417200,MSFT
2026-04-02,367.21,373.64,364.15,373.46,24099100,MSFT
2026-04-06,373.49,373.73,369.5,372.88,16146600,MSFT
2026-04-07,370.34,372.45,366.56,372.29,21443300,MSFT
2026-04-08,384.98,385.0,371.41,374.33,33064800,MSFT
2026-04-09,372.5,373.5,367.05,373.07,30435300,MSFT
2026-04-10,372.98,375.64,370.03,370.87,28111100,MSFT
2026-04-13,373.61,384.54,371.02,384.37,35745800,MSFT
2026-04-14,387.92,394.69,386.52,393.11,37504500,MSFT
2026-04-15,398.0,414.37,396.73,411.22,45063400,MSFT
2026-04-16,419.86,420.82,412.14,420.26,41642400,MSFT
2026-04-17,424.82,431.58,420.69,422.79,48568200,MSFT
2026-04-20,421.15,423.33,416.3,418.07,27582200,MSFT
2026-04-21,420.24,427.18,417.2,424.16,32048500,MSFT
2026-04-22,426.19,433.7,423.67,432.92,29378200,MSFT
2026-04-23,419.89,423.66,411.41,415.75,38308000,MSFT
2026-04-24,416.97,424.95,415.8,424.62,27457400,MSFT
2026-04-27,422.38,427.11,417.07,424.82,30867300,MSFT
2026-04-28,424.57,429.92,421.9,429.25,30438100,MSFT
2026-04-29,424.58,426.82,420.29,424.46,38288300,MSFT
2026-04-30,410.81,414.42,398.01,407.78,70909400,MSFT
2026-05-01,412.8,417.11,410.44,414.44,31372400,MSFT
2026-05-04,411.54,420.78,410.8,413.62,28066500,MSFT
2026-05-05,415.32,416.78,408.8,411.38,25700900,MSFT
2026-05-06,408.0,418.42,405.11,413.96,30285900,MSFT
2026-05-07,420.11,427.98,418.76,420.77,34942400,MSFT
2026-05-08,417.39,418.63,414.0,415.12,33383800,MSFT
2026-05-11,407.87,412.69,405.5,412.66,35657900,MSFT
2026-05-12,414.48,415.5,406.64,407.77,38594200,MSFT
2026-05-13,403.2,406.31,401.03,405.21,29667100,MSFT
2026-05-14,404.48,411.84,400.88,409.43,27077500,MSFT
2026-05-15,414.27,428.17,412.91,421.92,50771200,MSFT
2026-05-18,416.62,425.12,415.61,423.54,32564100,MSFT
2026-05-19,429.9,432.7,416.49,417.42,33018700,MSFT
2026-05-20,414.17,422.1,411.3,421.06,27864000,MSFT
2026-05-21,424.75,426.34,415.71,419.09,31393500,MSFT
2026-05-22,419.54,424.4,416.33,418.57,22390300,MSFT
2026-05-26,416.43,419.77,413.02,416.03,30398000,MSFT
2026-05-27,411.01,415.94,409.58,412.67,28901500,MSFT
2026-05-28,412.98,429.49,412.67,426.99,47250500,MSFT
2026-05-29,432.55,450.33,432.36,450.24,79654400,MSFT
2026-06-01,464.84,466.32,458.27,460.52,53628900,MSFT
2026-06-02,446.88,453.5,440.43,441.31,37036800,MSFT
2026-06-03,438.45,440.39,424.25,427.34,39037000,MSFT
2026-06-04,435.81,436.15,426.41,428.05,26899500,MSFT
2026-06-05,428.34,429.47,414.4,416.67,34782200,MSFT
2026-06-08,414.14,417.16,408.56,411.74,32086700,MSFT
2026-06-09,409.03,411.98,398.48,403.41,35317300,MSFT
